img_path,category,category_index
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_54479666.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51144904.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_20936763.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58719346.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57446368.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_42463443.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_23118997.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_11447496.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_10678535.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58000755.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55401429.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52051393.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_49255215.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56742653.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53225227.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_10116856.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_42462748.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_59095711.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_19765379.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55521517.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56209045.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_45303706.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58359368.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58258984.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_49301825.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_44969827.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_21362249.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58232577.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51370603.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56550113.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_23111312.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55500379.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53478068.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52331651.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_61360687.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57856983.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_46060134.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55833107.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56645415.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_31597593.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_13751343.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_38707472.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_21306397.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56612014.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_36037782.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52337960.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55943217.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_15517224.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_59090204.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58258177.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57362320.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_44969773.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_48628072.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57490189.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55640897.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_44419424.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_35374567.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_18005285.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_49018433.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58255641.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_23397338.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55445115.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53983000.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_59196283.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52331771.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51982268.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_31447839.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_23520740.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_3329185.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_48276150.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58268080.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_41664061.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_50405925.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52048035.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_54657210.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_25741666.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_31326961.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_50691251.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52227804.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56553252.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_34316617.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_17037035.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_17926138.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55458975.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_40933803.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_26271844.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51572500.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_10683996.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55521854.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_16064989.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58000689.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58258532.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_50824731.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58359493.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53325704.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_3309247.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_48435450.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55444655.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51528019.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56655703.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_35150218.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58889891.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56825044.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57716039.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_45554253.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51715766.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_38105230.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53427365.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_50173244.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58489206.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55461087.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55024804.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57268158.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52656161.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_48584039.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_61369744.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56550096.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55444347.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55935858.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56656589.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_62896538.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_39834896.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_32652985.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_20443808.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_56652890.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_46095700.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_37982920.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58855356.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55465721.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52784856.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_20458789.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_59062340.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58011842.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51580298.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_49253484.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_27881390.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55468512.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58173757.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_59099701.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58718844.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58500437.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52249902.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_48828870.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57216567.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51355933.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53549767.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55076937.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_42690778.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_7736754.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55791363.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_52334819.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51256976.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_51714933.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_17886234.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_65954526.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_36491019.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_41174688.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_58048286.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_57445432.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_3309241.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_37745369.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_15778666.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_49603176.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55238628.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_53302430.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_55028835.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_34592981.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_50089575.jpg,women_tshirts,2
./AISIA_BOUTIQUE_DATASET/women_tshirts/img_49022456.jpg,women_tshirts,2
